,Player,Nation,Pos,Squad,Comp,Age,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
0,Odisseas Vlachodimos,gr GRE,GK,SL Benfica,por Liga Portugal,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Álex Grimaldo,es ESP,DF,SL Benfica,por Liga Portugal,26.0,0.02142857142857143,0.04,0.06142857142857143,0.012857142857142857,0.05285714285714286,0.017142857142857144,0.055714285714285716,0.07142857142857142,0.01,0.06571428571428571
2,João Mário,pt POR,FW,SL Benfica,por Liga Portugal,29.0,0.08285714285714285,0.03428571428571429,0.11714285714285713,0.04857142857142858,0.08285714285714285,0.09,0.03571428571428571,0.12571428571428572,0.05142857142857143,0.08714285714285715
3,Nicolás Otamendi,ar ARG,DF,SL Benfica,por Liga Portugal,34.0,0.004285714285714286,0.0,0.004285714285714286,0.004285714285714286,0.004285714285714286,0.011428571428571429,0.0014285714285714286,0.012857142857142857,0.011428571428571429,0.012857142857142857
4,António Silva,pt POR,DF,SL Benfica,por Liga Portugal,18.0,0.014285714285714287,0.0,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.02,0.0014285714285714286,0.02142857142857143,0.018571428571428572,0.02
5,Gonçalo Ramos,pt POR,FW,SL Benfica,por Liga Portugal,21.0,0.10714285714285714,0.011428571428571429,0.11857142857142856,0.10714285714285714,0.11857142857142856,0.1142857142857143,0.012857142857142857,0.1285714285714286,0.1142857142857143,0.1285714285714286
6,Rafa Silva,pt POR,"MF,FW",SL Benfica,por Liga Portugal,29.0,0.047142857142857146,0.02428571428571429,0.07142857142857142,0.047142857142857146,0.07142857142857142,0.06999999999999999,0.03428571428571429,0.10428571428571429,0.06571428571428571,0.09999999999999999
7,Florentino Luís,pt POR,MF,SL Benfica,por Liga Portugal,22.0,0.0,0.018571428571428572,0.018571428571428572,0.0,0.018571428571428572,0.0071428571428571435,0.01,0.018571428571428572,0.0071428571428571435,0.018571428571428572
8,Fredrik Aursnes,no NOR,"FW,MF",SL Benfica,por Liga Portugal,26.0,0.011428571428571429,0.02428571428571429,0.03571428571428571,0.011428571428571429,0.03571428571428571,0.02428571428571429,0.018571428571428572,0.04428571428571428,0.02,0.038571428571428576
9,David Neres,br BRA,"FW,MF",SL Benfica,por Liga Portugal,25.0,0.04,0.05285714285714286,0.09142857142857143,0.04,0.09142857142857143,0.03571428571428571,0.05142857142857143,0.08714285714285715,0.03571428571428571,0.08714285714285715
10,Alexander Bah,dk DEN,DF,SL Benfica,por Liga Portugal,24.0,0.0071428571428571435,0.027142857142857142,0.03428571428571429,0.0071428571428571435,0.03428571428571429,0.002857142857142857,0.037142857142857144,0.04,0.002857142857142857,0.04
11,Enzo Fernández,ar ARG,MF,SL Benfica,por Liga Portugal,21.0,0.01,0.047142857142857146,0.055714285714285716,0.01,0.055714285714285716,0.02,0.03428571428571429,0.05285714285714286,0.02,0.05285714285714286
12,Chiquinho,pt POR,MF,SL Benfica,por Liga Portugal,27.0,0.01,0.0,0.01,0.01,0.01,0.011428571428571429,0.02,0.03142857142857143,0.011428571428571429,0.03142857142857143
13,Gilberto,br BRA,DF,SL Benfica,por Liga Portugal,29.0,0.032857142857142856,0.015714285714285715,0.04857142857142858,0.032857142857142856,0.04857142857142858,0.018571428571428572,0.045714285714285714,0.0642857142857143,0.018571428571428572,0.0642857142857143
14,Morato,br BRA,DF,SL Benfica,por Liga Portugal,21.0,0.02,0.0,0.02,0.02,0.02,0.005714285714285714,0.0,0.005714285714285714,0.005714285714285714,0.005714285714285714
15,João Neves,pt POR,"MF,FW",SL Benfica,por Liga Portugal,17.0,0.02142857142857143,0.0,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.038571428571428576,0.005714285714285714,0.04428571428571428,0.038571428571428576,0.04428571428571428
16,Gonçalo Guedes,pt POR,"FW,MF",SL Benfica,por Liga Portugal,25.0,0.03142857142857143,0.03142857142857143,0.06285714285714286,0.03142857142857143,0.06285714285714286,0.028571428571428574,0.041428571428571426,0.06999999999999999,0.028571428571428574,0.06999999999999999
17,Julian Draxler,de GER,"MF,FW",SL Benfica,por Liga Portugal,28.0,0.03142857142857143,0.0,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.04857142857142858,0.017142857142857144,0.06571428571428571,0.04857142857142858,0.06571428571428571
18,Petar Musa,hr CRO,FW,SL Benfica,por Liga Portugal,24.0,0.1357142857142857,0.038571428571428576,0.1742857142857143,0.1357142857142857,0.1742857142857143,0.13428571428571429,0.041428571428571426,0.17714285714285713,0.13428571428571429,0.17714285714285713
19,Diogo Gonçalves,pt POR,FW,SL Benfica,por Liga Portugal,25.0,0.0,0.0,0.0,0.0,0.0,0.041428571428571426,0.04,0.08142857142857142,0.041428571428571426,0.08142857142857142
20,Mihailo Ristić,rs SRB,DF,SL Benfica,por Liga Portugal,26.0,0.11,0.11,0.22,0.11,0.22,0.025714285714285714,0.06714285714285714,0.09285714285714286,0.025714285714285714,0.09285714285714286
21,Henrique Araújo,pt POR,"MF,FW",SL Benfica,por Liga Portugal,20.0,0.0,0.0,0.0,0.0,0.0,0.10285714285714286,0.014285714285714287,0.11857142857142856,0.10285714285714286,0.11857142857142856
22,Julian Weigl,de GER,MF,SL Benfica,por Liga Portugal,26.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,0.005714285714285714,0.012857142857142857,0.0071428571428571435,0.012857142857142857
23,Roman Yaremchuk,ua UKR,FW,SL Benfica,por Liga Portugal,26.0,0.0,0.0,0.0,0.0,0.0,0.03428571428571429,0.028571428571428574,0.06285714285714286,0.03428571428571429,0.06285714285714286
24,Rodrigo Pinho,br BRA,FW,SL Benfica,por Liga Portugal,31.0,0.0,0.0,0.0,0.0,0.0,0.04857142857142858,0.0,0.04857142857142858,0.04857142857142858,0.04857142857142858
25,Casper Tengstedt,dk DEN,"FW,MF",SL Benfica,por Liga Portugal,22.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.02142857142857143,0.02142857142857143,0.02142857142857143
26,Lucas Veríssimo,br BRA,DF,SL Benfica,por Liga Portugal,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,John Brooks,us USA,"MF,DF",SL Benfica,por Liga Portugal,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33714285714285713,0.33714285714285713,0.0,0.33714285714285713
28,Samuel Soares,pt POR,GK,SL Benfica,por Liga Portugal,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Jan Vertonghen,be BEL,DF,SL Benfica,por Liga Portugal,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Cher Ndour,it ITA,MF,SL Benfica,por Liga Portugal,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Andreas Schjelderup,no NOR,FW,SL Benfica,por Liga Portugal,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Gil Bastião Dias,pt POR,"DF,FW",SL Benfica,por Liga Portugal,25.0,,,,,,,,,,
33,Paulo Bernardo,pt POR,MF,SL Benfica,por Liga Portugal,20.0,,,,,,,,,,
34,Leo Kokubo,jp JPN,GK,SL Benfica,por Liga Portugal,21.0,,,,,,,,,,
35,Helton Leite,br BRA,GK,SL Benfica,por Liga Portugal,31.0,,,,,,,,,,
36,Rafael Rodrigues,pt POR,MF,SL Benfica,por Liga Portugal,20.0,,,,,,,,,,
37,João Victor,br BRA,DF,SL Benfica,por Liga Portugal,24.0,,,,,,,,,,
40,Diogo Costa,pt POR,GK,FC Porto,por Liga Portugal,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0014285714285714286,0.0,0.0014285714285714286
41,Mehdi Taremi,ir IRN,FW,FC Porto,por Liga Portugal,30.0,0.10857142857142857,0.03428571428571429,0.14285714285714285,0.07428571428571429,0.10857142857142857,0.09857142857142856,0.03142857142857143,0.13,0.06714285714285714,0.09857142857142856
42,Mateus Uribe,co COL,MF,FC Porto,por Liga Portugal,31.0,0.02142857142857143,0.0,0.02142857142857143,0.01,0.01,0.02428571428571429,0.005714285714285714,0.03142857142857143,0.015714285714285715,0.022857142857142857
43,Pepê,br BRA,"MF,DF",FC Porto,por Liga Portugal,25.0,0.02,0.03428571428571429,0.05285714285714286,0.02,0.05285714285714286,0.02428571428571429,0.02142857142857143,0.047142857142857146,0.02428571428571429,0.047142857142857146
44,Otávio,pt POR,MF,FC Porto,por Liga Portugal,27.0,0.028571428571428574,0.04,0.06857142857142857,0.028571428571428574,0.06857142857142857,0.02428571428571429,0.04428571428571428,0.06857142857142857,0.02,0.0642857142857143
45,Iván Marcano,es ESP,DF,FC Porto,por Liga Portugal,35.0,0.022857142857142857,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.015714285714285715,0.0014285714285714286,0.017142857142857144,0.015714285714285715,0.015714285714285715
46,Wendell,br BRA,DF,FC Porto,por Liga Portugal,29.0,0.0071428571428571435,0.012857142857142857,0.02,0.0071428571428571435,0.02,0.004285714285714286,0.011428571428571429,0.015714285714285715,0.004285714285714286,0.015714285714285715
47,Pepe,pt POR,DF,FC Porto,por Liga Portugal,39.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.002857142857142857,0.005714285714285714,0.0014285714285714286,0.005714285714285714
48,Galeno,br BRA,"MF,FW",FC Porto,por Liga Portugal,24.0,0.05142857142857143,0.02,0.07142857142857142,0.045714285714285714,0.0642857142857143,0.06,0.03,0.09,0.054285714285714284,0.08428571428571428
49,Stephen Eustáquio,ca CAN,MF,FC Porto,por Liga Portugal,25.0,0.015714285714285715,0.038571428571428576,0.054285714285714284,0.015714285714285715,0.054285714285714284,0.015714285714285715,0.03571428571428571,0.05142857142857143,0.015714285714285715,0.05142857142857143
50,Evanilson,br BRA,FW,FC Porto,por Liga Portugal,22.0,0.06714285714285714,0.047142857142857146,0.1142857142857143,0.06714285714285714,0.1142857142857143,0.08571428571428572,0.028571428571428574,0.1142857142857143,0.08571428571428572,0.1142857142857143
51,João Mário Lopes,pt POR,DF,FC Porto,por Liga Portugal,22.0,0.011428571428571429,0.04285714285714286,0.054285714285714284,0.011428571428571429,0.054285714285714284,0.008571428571428572,0.03428571428571429,0.041428571428571426,0.008571428571428572,0.041428571428571426
52,Fábio Cardoso,pt POR,DF,FC Porto,por Liga Portugal,28.0,0.02142857142857143,0.0,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.012857142857142857,0.0014285714285714286,0.014285714285714287,0.012857142857142857,0.014285714285714287
53,Marko Grujić,rs SRB,MF,FC Porto,por Liga Portugal,26.0,0.011428571428571429,0.0,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.014285714285714287,0.014285714285714287,0.027142857142857142,0.014285714285714287,0.027142857142857142
54,Toni Martínez,es ESP,FW,FC Porto,por Liga Portugal,25.0,0.055714285714285716,0.04428571428571428,0.09999999999999999,0.055714285714285716,0.09999999999999999,0.08,0.04285714285714286,0.12285714285714286,0.08,0.12285714285714286
55,Zaidu Sanusi,ng NGA,DF,FC Porto,por Liga Portugal,25.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.014285714285714287,0.018571428571428572,0.002857142857142857,0.018571428571428572
56,David Carmo,pt POR,DF,FC Porto,por Liga Portugal,23.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.018571428571428572,0.018571428571428572,0.018571428571428572
57,André Franco,pt POR,"MF,FW",FC Porto,por Liga Portugal,24.0,0.037142857142857144,0.0,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.038571428571428576,0.014285714285714287,0.05285714285714286,0.038571428571428576,0.05285714285714286
58,Rodrigo Conceição,pt POR,DF,FC Porto,por Liga Portugal,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571
59,Danny Loader,eng ENG,"FW,MF",FC Porto,por Liga Portugal,21.0,0.08571428571428572,0.05714285714285715,0.14142857142857143,0.08571428571428572,0.14142857142857143,0.0642857142857143,0.07571428571428572,0.14142857142857143,0.0642857142857143,0.14142857142857143
60,Wilson Manafá,pt POR,DF,FC Porto,por Liga Portugal,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.004285714285714286,0.0,0.004285714285714286
61,Bruno Xavier Almeida Costa,pt POR,MF,FC Porto,por Liga Portugal,25.0,0.0,0.04857142857142858,0.04857142857142858,0.0,0.04857142857142858,0.03,0.06285714285714286,0.09285714285714286,0.03,0.09285714285714286
62,Gabriel Veron,br BRA,"MF,FW",FC Porto,por Liga Portugal,19.0,0.0,0.06285714285714286,0.06285714285714286,0.0,0.06285714285714286,0.04285714285714286,0.0642857142857143,0.10714285714285714,0.04285714285714286,0.10714285714285714
63,Cláudio Ramos,pt POR,GK,FC Porto,por Liga Portugal,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Bernardo Folha,pt POR,"MF,FW",FC Porto,por Liga Portugal,20.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.028571428571428574,0.028571428571428574,0.028571428571428574
65,Gonçalo Borges,pt POR,"FW,MF",FC Porto,por Liga Portugal,21.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
66,Vasco Sousa,pt POR,MF,FC Porto,por Liga Portugal,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157142857142857,0.3157142857142857,0.0,0.3157142857142857
67,Abraham Marcus,ng NGA,FW,FC Porto,por Liga Portugal,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Fernando,br BRA,"FW,MF",FC Porto,por Liga Portugal,29.0,,,,,,,,,,
69,João Marcelo,br BRA,DF,FC Porto,por Liga Portugal,22.0,,,,,,,,,,
70,Samuel Portugal,br BRA,GK,FC Porto,por Liga Portugal,28.0,,,,,,,,,,
73,Xavi Simons,nl NED,"FW,MF",PSV,ned Eredivisie,19.0,0.08714285714285715,0.037142857142857144,0.12428571428571429,0.07857142857142858,0.1142857142857143,0.06857142857142857,0.03428571428571429,0.10285714285714286,0.06142857142857143,0.09428571428571429
74,Walter Benítez,ar ARG,GK,PSV,ned Eredivisie,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Joey Veerman,nl NED,MF,PSV,ned Eredivisie,23.0,0.02142857142857143,0.05142857142857143,0.07285714285714286,0.02142857142857143,0.07285714285714286,0.02,0.05142857142857143,0.07142857142857142,0.02,0.07142857142857142
76,Ibrahim Sangaré,ci CIV,MF,PSV,ned Eredivisie,24.0,0.028571428571428574,0.005714285714285714,0.032857142857142856,0.028571428571428574,0.032857142857142856,0.022857142857142857,0.012857142857142857,0.03571428571428571,0.022857142857142857,0.03571428571428571
77,Jordan Teze,nl NED,DF,PSV,ned Eredivisie,22.0,0.0,0.018571428571428572,0.018571428571428572,0.0,0.018571428571428572,0.008571428571428572,0.02142857142857143,0.03,0.008571428571428572,0.03
78,Luuk de Jong,nl NED,FW,PSV,ned Eredivisie,31.0,0.10285714285714286,0.03,0.13285714285714287,0.09571428571428572,0.12571428571428572,0.12714285714285714,0.018571428571428572,0.1457142857142857,0.1142857142857143,0.13428571428571429
79,Jarrad Branthwaite,eng ENG,DF,PSV,ned Eredivisie,20.0,0.012857142857142857,0.0071428571428571435,0.02,0.012857142857142857,0.02,0.01,0.008571428571428572,0.018571428571428572,0.01,0.018571428571428572
80,Armando Obispo,nl NED,DF,PSV,ned Eredivisie,23.0,0.014285714285714287,0.0071428571428571435,0.022857142857142857,0.014285714285714287,0.022857142857142857,0.01,0.002857142857142857,0.014285714285714287,0.01,0.014285714285714287
81,André Ramalho,br BRA,DF,PSV,ned Eredivisie,30.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,0.0,0.0071428571428571435,0.0071428571428571435,0.0071428571428571435
82,Guus Til,nl NED,"MF,FW",PSV,ned Eredivisie,24.0,0.06571428571428571,0.02142857142857143,0.08857142857142856,0.06571428571428571,0.08857142857142856,0.06714285714285714,0.02428571428571429,0.09285714285714286,0.06714285714285714,0.09285714285714286
83,Phillipp Mwene,at AUT,DF,PSV,ned Eredivisie,28.0,0.0,0.0071428571428571435,0.0071428571428571435,0.0,0.0071428571428571435,0.005714285714285714,0.011428571428571429,0.017142857142857144,0.005714285714285714,0.017142857142857144
84,Johan Bakayoko,be BEL,FW,PSV,ned Eredivisie,19.0,0.047142857142857146,0.047142857142857146,0.09428571428571429,0.047142857142857146,0.09428571428571429,0.03571428571428571,0.032857142857142856,0.06857142857142857,0.03571428571428571,0.06857142857142857
85,Cody Gakpo,nl NED,FW,PSV,ned Eredivisie,23.0,0.10285714285714286,0.13714285714285715,0.24,0.08,0.21714285714285714,0.07285714285714286,0.07714285714285715,0.15,0.054285714285714284,0.13285714285714287
86,Erick Gutiérrez,mx MEX,MF,PSV,ned Eredivisie,27.0,0.017142857142857144,0.017142857142857144,0.03571428571428571,0.017142857142857144,0.03571428571428571,0.012857142857142857,0.011428571428571429,0.02428571428571429,0.012857142857142857,0.02428571428571429
87,Patrick van Aanholt,nl NED,DF,PSV,ned Eredivisie,31.0,0.011428571428571429,0.02142857142857143,0.032857142857142856,0.011428571428571429,0.032857142857142856,0.004285714285714286,0.03142857142857143,0.037142857142857144,0.004285714285714286,0.037142857142857144
88,Anwar El Ghazi,nl NED,FW,PSV,ned Eredivisie,27.0,0.08714285714285715,0.0,0.08714285714285715,0.08714285714285715,0.08714285714285715,0.049999999999999996,0.028571428571428574,0.07857142857142858,0.049999999999999996,0.07857142857142858
89,Philipp Max,de GER,DF,PSV,ned Eredivisie,28.0,0.0,0.025714285714285714,0.025714285714285714,0.0,0.025714285714285714,0.002857142857142857,0.022857142857142857,0.027142857142857142,0.002857142857142857,0.027142857142857142
90,Fábio Silva,pt POR,FW,PSV,ned Eredivisie,20.0,0.08428571428571428,0.02142857142857143,0.10571428571428572,0.06285714285714286,0.08428571428571428,0.08571428571428572,0.028571428571428574,0.1142857142857143,0.06857142857142857,0.09714285714285716
91,Ismael Saibari,ma MAR,FW,PSV,ned Eredivisie,21.0,0.0,0.06142857142857143,0.06142857142857143,0.0,0.06142857142857143,0.06857142857142857,0.047142857142857146,0.11571428571428573,0.06857142857142857,0.11571428571428573
92,Joel Drommel,nl NED,GK,PSV,ned Eredivisie,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Mauro Júnior,br BRA,"DF,MF",PSV,ned Eredivisie,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011428571428571429,0.02142857142857143,0.01,0.02142857142857143
94,Noni Madueke,eng ENG,"FW,MF",PSV,ned Eredivisie,20.0,0.045714285714285714,0.0,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.11142857142857143,0.1142857142857143,0.22714285714285715,0.11142857142857143,0.22714285714285715
95,Olivier Boscagli,fr FRA,DF,PSV,ned Eredivisie,24.0,0.058571428571428566,0.058571428571428566,0.11714285714285713,0.058571428571428566,0.11714285714285713,0.045714285714285714,0.02142857142857143,0.06714285714285714,0.045714285714285714,0.06714285714285714
96,Ki-Jana Hoever,nl NED,DF,PSV,ned Eredivisie,20.0,0.0,0.12142857142857143,0.12142857142857143,0.0,0.12142857142857143,0.028571428571428574,0.07571428571428572,0.10428571428571429,0.028571428571428574,0.10428571428571429
97,Thorgan Hazard,be BEL,"FW,MF",PSV,ned Eredivisie,29.0,0.05285714285714286,0.0,0.05285714285714286,0.05285714285714286,0.05285714285714286,0.015714285714285715,0.045714285714285714,0.06,0.015714285714285715,0.06
98,Fredrik Oppegard,no NOR,DF,PSV,ned Eredivisie,19.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0071428571428571435,0.01,0.002857142857142857,0.01
99,Yorbe Vertessen,be BEL,"FW,MF",PSV,ned Eredivisie,21.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.032857142857142856,0.06142857142857143,0.028571428571428574,0.06142857142857143
100,Richy Ledezma,us USA,MF,PSV,ned Eredivisie,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.005714285714285714,0.0,0.005714285714285714
101,Sávio,br BRA,"FW,MF",PSV,ned Eredivisie,18.0,0.0,0.2571428571428572,0.2571428571428572,0.0,0.2571428571428572,0.004285714285714286,0.1757142857142857,0.18,0.004285714285714286,0.18
102,Carlos Vinícius,br BRA,FW,PSV,ned Eredivisie,27.0,0.0,0.0,0.0,0.0,0.0,0.19571428571428573,0.13999999999999999,0.33571428571428574,0.19571428571428573,0.33571428571428574
103,Fodé Fofana,nl NED,FW,PSV,ned Eredivisie,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Marco van Ginkel,nl NED,DF,PSV,ned Eredivisie,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Livano Comenencia,nl NED,DF,PSV,ned Eredivisie,18.0,,,,,,,,,,
106,Tygo Land,nl NED,MF,PSV,ned Eredivisie,16.0,,,,,,,,,,
107,Fedde Leysen,be BEL,DF,PSV,ned Eredivisie,19.0,,,,,,,,,,
108,Derrick Luckassen,nl NED,"DF,MF",PSV,ned Eredivisie,27.0,,,,,,,,,,
109,Mohamed Nassoh,nl NED,MF,PSV,ned Eredivisie,19.0,,,,,,,,,,
110,Kjell Peersman,be BEL,GK,PSV,ned Eredivisie,18.0,,,,,,,,,,
111,Niek Schiks,nl NED,GK,PSV,ned Eredivisie,18.0,,,,,,,,,,
112,Jenson Seelt,nl NED,DF,PSV,ned Eredivisie,19.0,,,,,,,,,,
113,Mathijs Tielemans,nl NED,MF,PSV,ned Eredivisie,20.0,,,,,,,,,,
114,Jason Van Duiven,nl NED,FW,PSV,ned Eredivisie,17.0,,,,,,,,,,
115,Boy Waterman,nl NED,GK,PSV,ned Eredivisie,38.0,,,,,,,,,,
118,Jean Butez,fr FRA,GK,SC Braga,por Liga Portugal,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Willian Pacho,ec ECU,DF,SC Braga,por Liga Portugal,20.0,0.0,0.004285714285714286,0.004285714285714286,0.0,0.004285714285714286,0.005714285714285714,0.0014285714285714286,0.008571428571428572,0.005714285714285714,0.008571428571428572
120,Toby Alderweireld,be BEL,DF,SC Braga,por Liga Portugal,33.0,0.02428571428571429,0.01,0.032857142857142856,0.014285714285714287,0.02428571428571429,0.017142857142857144,0.005714285714285714,0.022857142857142857,0.01,0.015714285714285715
121,Vincent Janssen,nl NED,FW,SC Braga,por Liga Portugal,28.0,0.08857142857142856,0.022857142857142857,0.11142857142857143,0.055714285714285716,0.07857142857142858,0.06714285714285714,0.02,0.08714285714285715,0.04,0.06142857142857143
122,Ritchie De Laet,be BEL,DF,SC Braga,por Liga Portugal,33.0,0.005714285714285714,0.018571428571428572,0.02428571428571429,0.005714285714285714,0.02428571428571429,0.0071428571428571435,0.017142857142857144,0.025714285714285714,0.0071428571428571435,0.025714285714285714
123,Jelle Bataille,be BEL,DF,SC Braga,por Liga Portugal,23.0,0.0,0.02,0.02,0.0,0.02,0.005714285714285714,0.017142857142857144,0.022857142857142857,0.005714285714285714,0.022857142857142857
124,Jurgen Ekkelenkamp,nl NED,MF,SC Braga,por Liga Portugal,22.0,0.03428571428571429,0.04857142857142858,0.08285714285714285,0.03428571428571429,0.08285714285714285,0.038571428571428576,0.022857142857142857,0.06,0.038571428571428576,0.06
125,Michel-Ange Balikwisha,be BEL,FW,SC Braga,por Liga Portugal,21.0,0.041428571428571426,0.0071428571428571435,0.04857142857142858,0.041428571428571426,0.04857142857142858,0.028571428571428574,0.017142857142857144,0.045714285714285714,0.028571428571428574,0.045714285714285714
126,Calvin Stengs,nl NED,"MF,FW",SC Braga,por Liga Portugal,23.0,0.0071428571428571435,0.03142857142857143,0.038571428571428576,0.0071428571428571435,0.038571428571428576,0.02,0.025714285714285714,0.047142857142857146,0.02,0.047142857142857146
127,Arthur Vermeeren,be BEL,MF,SC Braga,por Liga Portugal,17.0,0.0,0.008571428571428572,0.008571428571428572,0.0,0.008571428571428572,0.0071428571428571435,0.014285714285714287,0.02,0.0071428571428571435,0.02
128,Alhassan Yusuf,ng NGA,MF,SC Braga,por Liga Portugal,22.0,0.0,0.008571428571428572,0.008571428571428572,0.0,0.008571428571428572,0.004285714285714286,0.004285714285714286,0.01,0.004285714285714286,0.01
129,Pieter Gerkens,be BEL,MF,SC Braga,por Liga Portugal,26.0,0.008571428571428572,0.017142857142857144,0.027142857142857142,0.008571428571428572,0.027142857142857142,0.017142857142857144,0.008571428571428572,0.027142857142857142,0.017142857142857144,0.027142857142857142
130,Arbnor Muja,al ALB,FW,SC Braga,por Liga Portugal,23.0,0.028571428571428574,0.028571428571428574,0.055714285714285716,0.028571428571428574,0.055714285714285716,0.03428571428571429,0.015714285714285715,0.05142857142857143,0.03428571428571429,0.05142857142857143
131,Sam Vines,us USA,DF,SC Braga,por Liga Portugal,23.0,0.01,0.01,0.02,0.01,0.02,0.002857142857142857,0.0071428571428571435,0.011428571428571429,0.002857142857142857,0.011428571428571429
132,Mandela Keita,be BEL,MF,SC Braga,por Liga Portugal,20.0,0.0,0.015714285714285715,0.015714285714285715,0.0,0.015714285714285715,0.004285714285714286,0.01,0.014285714285714287,0.004285714285714286,0.014285714285714287
133,Gastón Ávila,ar ARG,DF,SC Braga,por Liga Portugal,20.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.005714285714285714,0.014285714285714287,0.008571428571428572,0.014285714285714287
134,Gyrano Kerk,nl NED,FW,SC Braga,por Liga Portugal,26.0,0.06,0.014285714285714287,0.07428571428571429,0.06,0.07428571428571429,0.06142857142857143,0.02,0.08142857142857142,0.06142857142857143,0.08142857142857142
135,Koji Miyoshi,jp JPN,FW,SC Braga,por Liga Portugal,25.0,0.02,0.02,0.04,0.02,0.04,0.03142857142857143,0.02428571428571429,0.054285714285714284,0.03142857142857143,0.054285714285714284
136,Radja Nainggolan,be BEL,MF,SC Braga,por Liga Portugal,34.0,0.018571428571428572,0.018571428571428572,0.038571428571428576,0.018571428571428572,0.038571428571428576,0.025714285714285714,0.02428571428571429,0.049999999999999996,0.025714285714285714,0.049999999999999996
137,Michael Frey,ch SUI,FW,SC Braga,por Liga Portugal,28.0,0.16285714285714284,0.0,0.16285714285714284,0.11571428571428573,0.11571428571428573,0.08857142857142856,0.011428571428571429,0.10142857142857142,0.05285714285714286,0.0642857142857143
138,Dinis Almeida,pt POR,DF,SC Braga,por Liga Portugal,27.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.002857142857142857,0.002857142857142857,0.002857142857142857
139,Zeno Van den Bosch,be BEL,DF,SC Braga,por Liga Portugal,19.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.018571428571428572,0.03,0.011428571428571429,0.03
140,Anthony Valencia,ec ECU,FW,SC Braga,por Liga Portugal,19.0,0.05285714285714286,0.0,0.05285714285714286,0.05285714285714286,0.05285714285714286,0.022857142857142857,0.04,0.06285714285714286,0.022857142857142857,0.06285714285714286
141,Christopher Scott,de GER,"FW,MF",SC Braga,por Liga Portugal,20.0,0.045714285714285714,0.0,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.037142857142857144,0.0071428571428571435,0.04428571428571428,0.037142857142857144,0.04428571428571428
142,Bruny Nsimba,be BEL,"FW,DF",SC Braga,por Liga Portugal,22.0,0.10428571428571429,0.0,0.10428571428571429,0.10428571428571429,0.10428571428571429,0.054285714285714284,0.018571428571428572,0.07285714285714286,0.054285714285714284,0.07285714285714286
